tweet_id,tweet,type,label,user_name,user_id,protected,followers,annotation,chain_label
1391773952817602567,@Profdilipmandal @moonstar4u *said,reply,HOF,,,,,I,8
1391777852282970115,@Profdilipmandal @moonstar4u Oh chup gadhe,comment,HOF,SanghisUnited,1.21390861323366e+18,False,1091.0,N,8
1391778682780340224,"@Profdilipmandal @moonstar4u तेरे चाचा सलमान खान ने भी यही बोला था, 
तब तो तू कुछ नही बोला???
डर गया था क्या के कहीं तेरे पंचर छाप फैन नाराज न हो जाए 😂😂😂😂😂",comment,HOF,Jalim_Fufa,1.1797945800754504e+18,False,19.0,E,8
1394858869575225344,"@Profdilipmandal @moonstar4u Har chiz may inhay cast cast cast kartay rehna hai aur jis din kisi nay inki cast ki naan leli to to bhai shab dramay pay utar aatay hai...
Case to jarror hoga lekin in Berojgaar Time Pass Trolles pay jo ek larki ko abuse aur rape threaten kar rhay hai..
#IstandwithMunmundutta",comment,NONE,Maroon5_IndiaFC,1.2654905028304325e+18,False,1021.0,N,8
1394859571521351681,"@Profdilipmandal @moonstar4u Casteism kabhi nahi hat paayega jab tak society may is @Profdilipmandal jaise sapole pal rhay hai... Kisi chiz ko khatm ek side say nahi dono side say karna parta hai lekin itni budhhi in 35% walo ko kha ""Gwaar Kay Gwaar reh gye""",reply,HOF,Maroon5_IndiaFC,1.2654905028304325e+18,False,1021.0,E,8
1394926474356920324,"@GauravS76427536 @Profdilipmandal @moonstar4u Inke jaise gadhe iss desh mai hai na toh desh kuch bhala nahi hone waala, @Profdilipmandal jaise harami rahenge iss desh and society mai hai toh desh ko barbaad karenge he karenge.",reply,HOF,GangaSingh2796,8.65886406341673e+17,False,24.0,E,8
1391768392319725577,@Profdilipmandal @moonstar4u @NCWIndia pls take note of this man's disgusting cheap misogyny,comment,HOF,,,,,E,8
1391982460875907077,"@Profdilipmandal @moonstar4u I just visited your profile and the amount of ""HINDU HATE"" you have vomited on ur Twitter shows what kind of mindset u have! Better to shut up &amp; look into mirror first. Before arresting munmum u must be arrested fr hating hindus! She has apologized fr her mistake!! Will u nw?",comment,HOF,Ananya71906362,1.3138021750682993e+18,False,184.0,E,8
1391984518244958209,@Profdilipmandal @moonstar4u @MrsGandhi @_PreetiPandey @BharadwajSpeaks @indiantweeter @sumitsaurabh Please look into this... I dont know this man but i saw his profile.. He abuses brahmins all the time and today he is after Munmun datta for a mistake fr which she has apologized.,reply,NONE,Ananya71906362,1.3138021750682993e+18,False,184.0,N,8
1392164192291983360,"@Profdilipmandal @moonstar4u और तुम ब्रह्मण, ब्राह्मणवाद के नाम से समाज में नफरत फैलाते हो वह सही है?",comment,HOF,,,,,I,8
1391776715999879172,@Profdilipmandal @moonstar4u ऐसी नागिन को जीने का कोई अधिकार नही है जो किसी जाति को आहत करे इस मनुवादी को जेल की हवा की जरूरत है और उससे जेल मैं मैला उठाया जाए। #ArrestMunmunDutta,comment,HOF,,,,,E,8
1391809142491254788,@Profdilipmandal @moonstar4u Shutt up stupid,comment,HOF,gamerrrr_brooo,1.2906935407925248e+18,False,80.0,E,8
1391834089288704002,"@Profdilipmandal @moonstar4u The kind of hatred you termites spread, you should have been rotten inside jail for life.  #ArrestDilipMandal",comment,HOF,ChandraUvacha,3389807398.0,False,142.0,E,8
1394701718458310661,unfortunately this fucker Vaibhav has blocked me. I would take great pleasure in exposing his vicious bigoted ass otherwise.,parent,HOF,,,,,E,9
1394702573836320771,@AbbakkaHypatia Login from someone's account or the Alt,comment,NONE,_sara_kash,1.2801570102903276e+18,False,1525.0,N,9
1394703968094146560,@Sara26877456 I dont have alt,reply,NONE,,,,,N,9
1394704938408710146,@AbbakkaHypatia you can use incognito mode in chrome,comment,NONE,hoopoe_is_here,1462487827.0,False,2320.0,N,9
1394705132827250692,@hoopoe_is_here oh! I will try mam. thanks.,reply,NONE,,,,,N,9
1394824478736084996,@AbbakkaHypatia Got you covered.. https://t.co/7T52YqMd1M,comment,NONE,aamil4u_,78594663.0,False,294.0,N,9
1394832010443595776,@aamil4u_ Vile fellow,reply,NONE,,,,,N,9
1394894310781321218,"This privileged Casteist went to IIT &amp; IIM only to become writer. Also he was a judge on Nach Baliye (on what merit). Talks about wastage of seat.
This Educated moron will not get what social equality is and how essential it is for modern nation to grow.",parent,HOF,4m_raj,4431007040.0,False,980.0,E,10
1394932056530952197,"@4m_raj @TalkOrTweets If they really care about someone who deserves it, they'd demand the governance to add more seats, education institutes!

No, they don't. It's never about one who deserves and all. It's a passive/active caste hatred, to not let other castes educated.",comment,NONE,acsrujan,914829230.0,False,504.0,N,10
1394929122237845509,Amplify. Support. Retweet. No more casteist and misogynistic shit in the name of Stand Up comedy shows. #Arrest_Abish_Math,parent,HOF,Profdilipmandal,37365807.0,False,330190.0,E,12
1394929739949744130,"@Profdilipmandal इन सड़े दिमाक के जातिवाद कीड़ो को कोई माफ़ी नही देना चाहिए।
#Arrest_Abish_Mathew",comment,HOF,sonunigamsm,8.730429911867064e+17,False,320.0,E,12
1394934835701948419,@Profdilipmandal So when it comes to ur caste it is bad when these hate mongers were abusing Hindu gods n goddess on the name of comedy the u ppl were enjoying.,comment,HOF,rahulrai01_,4235294672.0,False,1164.0,I,12
1394950049457528834,@rahulrai01_ @Profdilipmandal So it's all our responsibility to take cognizance of everything?,reply,NONE,,,,,N,12
1395787305563140101,"@rahulrai01_ @Profdilipmandal Your gods are symbols of the caste/varna system, and therefore casteism and untouchability and we reject them and your scriptures utterly. Periyar abused Ram and Pillaiyar but not Mariamman because she is worshipped by us alone in egalitarian manner.",reply,HOF,Tselvarajtavaz1,1.1998449814579814e+18,False,18.0,E,12
1395090548289986560,"@rahulrai01_ @Profdilipmandal There is nothing wrong with mocking fictional gods &amp; goddesses of any religion.

No religion can demand exemption from mockery in a secular country.",reply,NONE,Athiestica,1.2999228184406508e+18,False,1508.0,N,12
1394948333081300992,"@Profdilipmandal But you can joke about others religion god/ goddess.Why no such protest when stand up comedian target Hindu Gods.
@kamalKantmishra",comment,HOF,KhowalaPiyush,1.2533345740770796e+18,False,24.0,I,12
1394948875157340164,@KhowalaPiyush @Profdilipmandal I am blocked by this fraud without ever engaging.,reply,HOF,kamalKantmishra,101713379.0,False,1169.0,E,12
1395025455485390848,@KhowalaPiyush @Profdilipmandal @kamalKantmishra Fuck all religion and caste. Bunch of delusions dividing and destroying people,reply,HOF,0_dem0,1.388817364150481e+18,False,1.0,E,12
1395090060832239629,"@KhowalaPiyush @Profdilipmandal @kamalKantmishra There is nothing wrong with mocking fictional gods &amp; goddesses of any religion.

No religion can demand exemption from mockery in a secular country.",reply,NONE,Athiestica,1.2999228184406508e+18,False,1508.0,N,12
1394974234326278149,@KhowalaPiyush @Profdilipmandal @kamalKantmishra This man is a fraud. A morally corrupt scum,reply,HOF,,,,,E,12
1394952860492656650,@Profdilipmandal FIR is a must.                                But recall. Daya Shankar of BJP abused Mayawati ji. He was suspended from BJP even hours after his wife Swati ( who was abused by 2 BSP leaders)was elected in the name of Nari Samman. And Mayawati ji is supporting BJP these days????,comment,HOF,IndianGurjeet,8.056162055538115e+17,False,14.0,I,12
1394954856046149633,@Profdilipmandal But cast is not even mentioned in tweet. Then how can this tweet be castiest.,comment,NONE,Rohan35278387,1.3844078969899868e+18,False,8.0,N,12
1395033713486929936,@Rohan35278387 @Profdilipmandal This guy will cry casteism and demand reservation when ISRO sends a manned mission in space lol,reply,HOF,,,,,I,12
1394979039375409153,@Rohan35278387 @Profdilipmandal Bhai velle baithain h. To ab caste reservation maango. Vese hi sab bdia hai dunia mei,reply,NONE,Captfab04,445391836.0,False,9.0,N,12
1395013321607114755,@Teju76870997 @Profdilipmandal then also arrest mandal chandrashekhar and other who mock the Hindus rituals and sentiments us samy kidr chale jate ho jab PM tk ko gali di jati hai,comment,HOF,mehul_mastana,7.564567448937677e+17,False,20.0,E,12
1395093205092237319,@mehul_mastana @Teju76870997 @Profdilipmandal You cannot demand arrest of people who hurt your religious sentiments because blasphemy is not a crime.,reply,NONE,Athiestica,1.2999228184406508e+18,False,1508.0,N,12
1394968933627834372,"@Profdilipmandal As abhorrent as the thing he tweeted was, arresting someone for speech is something no democratic country should engage in unless it is done to incite violence or bodily harm. I recognise it was misogynistic and castist but it should lead to condemnation not arrest.",comment,NONE,mememeow420,327314452.0,False,32.0,N,12
1394985954109280256,@shahabkhan_ @Profdilipmandal Exactly modi ka mazak udate I have  never seen people asking for arrest and this comes from people who use Dr Ambedkar in their DP and don't know the meaning of freedom of speech,reply,HOF,,,,,I,12
1394976685309763585,@Profdilipmandal Is Abish a Brahmin man?,comment,NONE,cynicalcount007,9.260173754885038e+17,False,223.0,N,12
1394999015255658507,@cynicalcount007 @Profdilipmandal No he is a dalit converted to Christian.,reply,NONE,aakrane,1.0531429228565628e+18,False,156.0,N,12
1395008831999004678,@Profdilipmandal 99% of Hindus who convert to Christianity belongs to Scheduled Castes and the funny thing is that after conversion they make fun of Hinduism and Hindu people 😡,comment,HOF,,,,,E,12
1395036782090067968,@rv_vijaysingh @Profdilipmandal Sabse jaada Buddhism mai hai na ki Christianity mai. @rv_vijaysingh https://t.co/CsyDzyJgxK,reply,HOF,Anonymous_Ari7,1.317686012202553e+18,False,50.0,I,12
1394956708225720324,@Profdilipmandal Jb sara din hindu dharam ko galat bolte ho tb???,comment,HOF,sanchitsanjay08,2349686324.0,False,1055.0,I,12
1395095750007083009,"@sanchitsanjay08 @Profdilipmandal Hindu dharma aur anya dharma galat the, galat hai aur galat hi rahegnge.",reply,HOF,Athiestica,1.2999228184406508e+18,False,1508.0,E,12
1394957566988505088,"@Profdilipmandal "" Casteist and misogynistic shit ""

That's what you do on daily basis भो श्री के.  🙂🙂🙂",comment,HOF,ThePseudo5,1.255180114708423e+18,False,22.0,E,12
1394960726884864001,@Profdilipmandal Stop ur paid propoganda https://t.co/nkklX7NTny,comment,HOF,7ratsel,242616277.0,False,157.0,E,12
1394975149267488771,@7ratsel @Profdilipmandal Idiot,reply,HOF,jadhao,57696022.0,False,4130.0,E,12
1394963656069292033,"@Profdilipmandal Chl b tatmor , khud sala roz muh se hgta h , chla h dusro ko nseehat dene .",comment,HOF,himalyansurvivr,826368835.0,False,83.0,E,12
1394963855835635712,"@Profdilipmandal Sala tu bhi hindu brahmin ya kattar muslim ban ja
Bhai joke ko joke main le na main bhi dalit hu bt sab chiz ye sab nataunki karne ka jarrurat nahi hai",comment,HOF,,,,,E,12
1394973465854230534,"@Profdilipmandal Chutiye
You can only see if something's against your caste shit
B attention seeker",comment,HOF,Sryforoffending,1.0645420708309032e+18,False,40.0,E,12
1394975101070848002,"@Profdilipmandal Caccha shaant hoo jaaiye ..hyper mt hoyiye.. nafrt insaan ko jehreela bna deta hai..  
Usne satire likha .. qki unhone murtiyon pr greeb jnta ka paise waste kia..  
Haha .kl ko pm modi ke upr satire krne walon pe ye mt bolna ki teli jaati ke logon ka apmaan .. 
🤣🤣",comment,HOF,siddhartha_108,1.2689055622903237e+18,False,21.0,I,12
1394975526687739910,"@Profdilipmandal Oops .. vo to aap kbhi bolenge nhi .. 🤣🤣 
Chliye aap khelte Rhiya apna Twitter Twitter.   Bye .. 
Milte hain 9 saal baad 🤣🤣",reply,HOF,siddhartha_108,1.2689055622903237e+18,False,21.0,I,12
1394983487317454861,@Profdilipmandal Gaand jali iski 🤣🤣🤣kyu be ab kaha gya freedom of speech https://t.co/MxEZ6mXRUM,comment,HOF,Noob95979733,1.2751251851635876e+18,False,13.0,E,12
1394997770709200899,"@Profdilipmandal Abe chutiye 9 saal purana hoke tha
Tb arrest krwate na.... Mayawati khtm hai lwde",comment,HOF,_TeamKangana_r,1.3678251405709883e+18,False,125.0,E,12
1395000042407215104,@Profdilipmandal dilip ki gand fat gai.........🤣😂,comment,HOF,MrAndersonNeo1,1.3223170485470208e+18,False,151.0,E,12
1395012795742121985,@Profdilipmandal but mr mandal you can joke to another religion specially hindu can moke their ritual us ar kuch khte hai to sc st act yad aa jata hai tumhe turant aur purane tweet ko nikal rhe mtlb aaj kamai nhi to time pass kr rhe,comment,HOF,mehul_mastana,7.564567448937677e+17,False,20.0,E,12
1395098020962652163,@mehul_mastana @Profdilipmandal There is NOTHING WRONG with mocking any religion.,reply,NONE,Athiestica,1.2999228184406508e+18,False,1508.0,N,12
1395046308822405122,"@Profdilipmandal तू खुद सारा दिन जातियों पर जहर उगलता रहता है, पहले खयड जाकर जेल में सरेंडर कर जातिवादी कीड़े",comment,HOF,,,,,E,12
1394950109184495621,"@Profdilipmandal Ye wahi ha jo Hinduo ko gali deta ha 🙄, kuch sharm ker vese bhi Aap caste system ko nhi mante tu ye Dard kyu ho raha ha Mandal 😏",comment,HOF,,,,,E,12
1394950580213190667,@VishnuSinghEp5 @Profdilipmandal नाथूराम गोडसे जी अमर रहे । https://t.co/iT7gs0zRTq,reply,HOF,nagaichpramod,1606596835.0,False,1425.0,I,12
1394956065960304641,"@Profdilipmandal Jab Hindu God ka mazak ban raha tha tab tujhe bahut maza aa raha tha, Aaj teri idol pe mazak bana toh teri jal gayi, Hypocrisy ko bho seema hoti hai",comment,HOF,ronnie_ind,1.354468939414139e+18,False,0.0,I,12
1395097372678524928,"@ronnie_ind @Profdilipmandal Hindu God(esse)s are fictional characters.

Fictional characters can't be given exemption from mockery.",reply,HOF,Athiestica,1.2999228184406508e+18,False,1508.0,E,12
1394929197663997957,"@Profdilipmandal गंगा मां का बेटा है.... घर में चुपचाप लेटा है... मदद को कुछ नहीं देता है..
उल्टा जो मदद करे,
उसे जेल भेज देता है..!
🤣🤣🤣
@narendramodi @AmitShah

Follow करे back मिलेगा",comment,HOF,KauserReza1,1.1709311835987845e+18,False,810.0,I,12
1394953314165350404,"@KauserReza1 @Profdilipmandal @narendramodi @AmitShah Jihadio se maang, nalle puncture wale",reply,HOF,,,,,E,12
1394972144128438273,@Profdilipmandal कोई भी कलाकार हमेशा बहुजन नेताओ पर य़ा रंग भेद जाति देखकर बहुजन लोगो पर उनका मजाक उडाकर कामेडी करते हैं ये हमे बरदास्त नही सभी बहुजन साथी पार्टी से थोड़ा हट के एक साथ मिलकर आवाज उठाये,comment,NONE,amitksardar,8.383564769472266e+17,False,1277.0,N,12
1394999697182400513,@amitkumar094971 @Profdilipmandal I am a so called savarn. Fully support arrest of anyone who makes casteists remarks especially on Dalit icons.,reply,HOF,,,,,I,12
1395097090712236032,@Profdilipmandal Why? Is the left only having right for freedom of speech as long as it resonates with their ideology? Where were you when Munawar was making fun of Hindus &amp; their gods? That time you got shit stuck in your nose? Get fucked idiot.,comment,HOF,kshastragg,1.3732960815224996e+18,False,0.0,E,12
1395099090111787008,"@kshastragg @Profdilipmandal Hindu God(esse)s are not real but fictional characters.

Fictional characters can't be given exemption from mockery.",reply,HOF,Athiestica,1.2999228184406508e+18,False,1508.0,E,12
1395690830292160520,"Religious conversion has become the biggest national challenge in India after terrorism.

#आपदा_में_धर्मपरिवर्तन_का_खेल https://t.co/qXMGJgAnkL",parent,NONE,srishirajIND,7.289345944733942e+17,False,3147.0,N,13
1395727658323898368,@XYZ82379421 @srishirajIND Point,comment,NONE,,,,,N,13
1395734769464344582,@Lucky78699622 @XYZ82379421 @srishirajIND No*,reply,NONE,,,,,N,13
1395695944583180293,@srishirajIND Yes terrorism from Pakistan as well as RSS. I am fed up of it.,comment,NONE,unknown77403,1.300857373204992e+18,False,86.0,N,13
1395701560689119235,"@suaz47 @srishirajIND Terrorism  from lefrist,  missionaries and jihadies",reply,HOF,Hindaviswarajy5,1.3453333564524626e+18,False,53.0,E,13
1395770250377908224,@suaz47 @srishirajIND महामारी के समय बीजेपी ने क्यों फैलाया झूठ? https://t.co/VKeFVsXDKR,reply,NONE,IJayantiSharma,9.847549340537856e+17,False,200.0,N,13
1395703843162267648,"@srishirajIND Accha! Climate Change to gaya, khatam!!",comment,NONE,NewGameRocks,3364248215.0,False,174.0,N,13
1395770287250034688,@NewGameRocks @srishirajIND महामारी के समय बीजेपी ने क्यों फैलाया झूठ? https://t.co/VKeFVsXDKR,reply,NONE,IJayantiSharma,9.847549340537856e+17,False,200.0,N,13
1395714606278975492,@srishirajIND 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,comment,NONE,Radical75519582,1.2803913611165614e+18,False,48.0,N,13
1395770274625179655,@Radical75519582 @srishirajIND महामारी के समय बीजेपी ने क्यों फैलाया झूठ? https://t.co/VKeFVsXDKR,reply,NONE,IJayantiSharma,9.847549340537856e+17,False,200.0,N,13
1395742992019820552,@srishirajIND Ab panditon ki dukaan bnd or paakhnd bhi bnd,comment,HOF,AmarSinghDogra5,1.0575981349882592e+18,False,86.0,E,13
1395757723925434378,@AmarSinghDogra5 @srishirajIND Great I am waiting for the day.,reply,HOF,Rahulravi1618,618140146.0,False,40.0,I,13
1395746390140063750,@AmarSinghDogra5 @srishirajIND Isaaio se jyada pakhandi koi nahi hota,reply,HOF,Shyamway,414652389.0,False,49.0,E,13
1395770220594171906,@AmarSinghDogra5 @srishirajIND महामारी के समय बीजेपी ने क्यों फैलाया झूठ? https://t.co/VKeFVsXDKR,reply,NONE,IJayantiSharma,9.847549340537856e+17,False,200.0,N,13
1395761960184999939,"@srishirajIND #आपदा_में_धर्मपरिवर्तन_का_खेल
Bilkul sahi kaha aapne",comment,NONE,KapleNirmala,1.375097560935723e+18,False,458.0,N,13
1395777126918287365,@srishirajIND Kaun Nalle se janme ho be😂,comment,HOF,daksh_sk,2954732966.0,False,27.0,E,13
1395788538071986181,@srishirajIND #आपदा_में_धर्मपरिवर्तन_का_खेल,comment,NONE,AtulSin21738719,1.228544699637461e+18,False,461.0,N,13
1395711732375457793,"@srishirajIND सिर्फ एक Bill से ये सब खत्म हो सकता है।

1. ""Hindu"" का धर्म नही बदला जा सकता।
2. अब से महाभारत, आदि स्कूल, कालेज में पढ़ा सकते हैं।

पर सत्ता में कोई हिन्दू हो तब ना बिल लाएगा।",comment,NONE,chauhan_2021,1.158001647630586e+18,False,2001.0,N,13
1395758223303446528,@chauhan_2021 @srishirajIND Haan Sahi Bola satta me to Brahman h koi Hindu HOTA tab na,reply,NONE,Rahulravi1618,618140146.0,False,40.0,N,13
1395766527383818249,@srishirajIND Tujhe kya problem h,comment,NONE,UsaraRahul,1.3504889040470548e+18,False,304.0,N,13
1395702035262021635,@srishirajIND If someone change his religion by his choose then what is your problem?,comment,NONE,sunnyscheema,125656351.0,False,370.0,N,13
1395717196509110274,@srishirajIND Sanghi and chaddi gang is on weed 😂,comment,HOF,,,,,N,13
1395761623768334338,"@srishirajIND Can you guys think beyond religion???? Do you seriously think that our national challenge is conversion or terrorism??? Nation lost much more Financially &amp; Nation lost so many lives as compared to terrorism or conversion in Covid. Hindu nahi, Hindustan kharte main hai.
#bigotry",comment,NONE,VishalS215,1.2764438689053983e+18,False,10.0,N,13
1395789615395573760,@srishirajIND Log hindu kyu nahi bante,comment,NONE,,,,,N,13
1395808236272427008,"@srishirajIND Jab hinduaon ki saaree party even bjp band bajati rahegi to ye sab to hota rahega.
Sabse bada rupaya. Jise koi dena nahi chahta.
Sab dakar jaate hai.",comment,NONE,PRAVEEN63824873,796506259.0,False,18.0,N,13
1395743149046198281,"@srishirajIND Why you guys worries about convertion. It's personal matter,, if someone want to change his faith. Why you people's shows outrage. Question is why does people's wanna converted to another religion. Doesn't it proved weakness of your religion.",comment,NONE,poorsoul666,9.739273275780548e+17,False,11.0,N,13
1395703314063400962,"@srishirajIND Me apne bharti sanatani bhai ko kehta ho ke woh ek ishwar kee ibadat kre.
Aur aakhri ishwardoot Mohammed saab ko follow kre.

Jis trah Indonesia ke sanatani bhaio ne murti puja reject kiya aur islam apnaya. 
Malaysia/maldives kee bhi yhi  story he .

Bhakti sirf ek Allah kee",comment,NONE,,,,,N,13
1395761112134557705,@TheOnlyWayToHu1 @srishirajIND Mohammad saab iswardoot hai sri krishna khud iswar hai sanatani kisi ko convert hone ke liye nahi bolte,reply,NONE,Kumarpnk54321,1.3927334099071345e+18,False,2.0,N,13
1395747704295231488,"@srishirajIND संघ शक्ति कलयुगे !
Let's unite to fight back !!
Let's get connected to survive !!! @iSaurabhUniyal",comment,NONE,iSaurabhUniyal,7.779322169616712e+17,False,713.0,N,13
1395770262390337536,@iSaurabhUniyal @srishirajIND महामारी के समय बीजेपी ने क्यों फैलाया झूठ? https://t.co/VKeFVsXDKR,reply,NONE,IJayantiSharma,9.847549340537856e+17,False,200.0,N,13
1395784738552438787,"@srishirajIND A/C to their own statements, Christian missionaries converted nearly 1 lakh individuals during the covid epidemic and built more churches than they had in their whole 25-year career in India.

Why hindus not ask this Q govts?
#आपदा_में_धर्मपरिवर्तन_का_खेल

https://t.co/fKe4kxsWTN",comment,NONE,Amankrc,1.0873920657957192e+18,False,333.0,N,13
1395786299831988226,@srishirajIND Why do they convert in the first place? If they convert they are not true followers spiritually and port their religion like network based on their material basic needs. If you don't want them to convert then fulfill their needs.,comment,NONE,Green_Laalten,2881683338.0,False,50.0,N,13
1395808250461786113,@srishirajIND Well my frnd what they (person who are converted to other religions ) don't murder or do bad stuff they are just people who seek a love form any one if u wish to spread Ur religion plz spread it by love people will follow u don't blame others - by atheist (me),comment,NONE,Joshua8Victor,528304976.0,False,24.0,N,13
1395861780937670661,"@srishirajIND I don't understand when crisis time of feeding these poor down caste people, so-called upper caste hide somewhere in caves,but when the matter of conversion, they come to the forefront...why you let the time come that allow anyone find chance to lure...you too are opportunist..",comment,NONE,QuamrH,3164125963.0,False,265.0,N,13
1396084722036469763,@srishirajIND सत्यमेव जयते। जागे हर हिंदू...🚩 https://t.co/kNL64ThCyg,comment,NONE,kalyan_dhalgade,1.3912294606874255e+18,False,150.0,N,13
1395747405786537988,"Chandrasekhar Ravan, is praising the RSS itself,

Now what will the leftist and toolkit gangs say ??
#21मई_भीमआर्मी_क्रांतिदिवस
#आपदा_में_धर्म_परिवर्तन_का_खेल
#नीला_बकलोल_दिवस https://t.co/qozjpyznUk",parent,NONE,,,,,N,14
1395753967951355911,@Rastrvadi_2700 ✔️✔️✔️🙏,comment,NONE,PatelHemlata4,1.2554599299279626e+18,False,10.0,N,14
1395774116985073664,"@Rastrvadi_2700 पूरा सुनो भक्तो आगेके शब्द नंगा करके रख देगा.., आधा अधूरा ज्ञान अंधभक्तों की पहेचान है..।
नीली क्रांति के हम सैनिक हे,नीली क्रांति लाकर ही दम लेंगे, किसी के डर से हम डर जाए, इतने कमजोर नही है हम..! पगलो को भरती हो तुम भक्तों #21मई_भीमआर्मी_क्रांतिदिवस #21मई_भीमआर्मी_क्रांतिदिवस",comment,NONE,ashwintawadeasp,4122554653.0,False,5235.0,N,14
1395775456666816512,"@ashwintawadeasp अरे श्रीमान अधूरा ज्ञान तो तुम्हारे पास है, किस नीली क्रांति की बात करते हो, ये भारत है हर 10 साल में ऐसे नीली क्रांति लाने वाले 100 संगठन आते है और सनातन वैदिक हिन्दू धर्म में विलय हो जाते है",reply,NONE,,,,,N,14
1395776941517512708,@Rastrvadi_2700 #नीला_बकलोल_दिवस,comment,NONE,Vaibhav7356,1.157497134322598e+18,False,299.0,N,14
1395782924138553344,@Rastrvadi_2700 टूलकिट झूठा निकला है ट्विटर ने कहा है😂😂😂,comment,NONE,Ak_sonkar_,1.0579234206698332e+18,False,168.0,N,14
1395788233179496449,"@Ak_sonkar_ किया बात करते हो, जैक डोरसे ने फोन लगा कर बताया 🤣",reply,NONE,,,,,N,14
1395788434392772609,"@Rastrvadi_2700 पुरा वीडियो दिखा
फिर मानेंगे",comment,NONE,KapilSu57348971,1.3644331563051172e+18,False,18.0,N,14
1395793111440265221,@Rastrvadi_2700 ये भीम आर्मी देश मे हिंदू को जाती वाद मे लाडने का काम कर रहा है,comment,NONE,ROHITSI70033,1.3039234357902418e+18,False,536.0,N,14
1395802483545415682,"@Rastrvadi_2700 bhai matlab kuch bhi ha kuch bhi detey ho yaar ...

andh bhakts ko samjhana haati ko chaddi pehnana ek barabar hai😂🤣😅",comment,NONE,MudassirMumbai,1.3754772115751854e+18,False,1677.0,N,14
1395811180942299140,"@MudassirMumbai तेरी बहुत जल रही है, बेटा",reply,HOF,,,,,N,14
1395802749996920837,@Rastrvadi_2700 unka kehna ye hai ki jab ye chawanni  khaaki rss waley thode se bohat thode se ek ho saktey hai to dalits kyu ek nahi ...,comment,HOF,MudassirMumbai,1.3754772115751854e+18,False,1677.0,E,14
1395812006293172225,"@MudassirMumbai अबे हम तो एक ही है हम सब हिन्दू ही है,
तुम साले तो एक हो नहीं और हमारी बात करते हो",reply,HOF,,,,,N,14
1395827617534599170,@Rastrvadi_2700 rss wale nafrat sikhatey hai hum Bharat wale mohabbat sikhatey hai 😊,reply,NONE,MudassirMumbai,1.3754772115751854e+18,False,1677.0,N,14
1395803002477465603,"@Rastrvadi_2700 kabhi kabhi gu ki misaal bhi di jaati hai pata hona chaheye aapko bhai,,",comment,HOF,MudassirMumbai,1.3754772115751854e+18,False,1677.0,E,14
1395819500373643264,@MudassirMumbai 🐷,reply,HOF,,,,,N,14
1395826272303869954,@Rastrvadi_2700 Je beem,comment,NONE,RajeshV65496350,1.3816669124514857e+18,False,0.0,N,14
1395801271060234240,"@Rastrvadi_2700 भाई दिमाग़ की कमी हैं तुममें रावण ने rss के उद्देश्य की बात की जिस पर वो काम करते हैं नफरत फैलाना ही सही

और दलित मे एकता नहीं कहने का उद्देश्य इतना था रावण का

10%आरक्षण से दिमाग़ थोड़ी ना मिल जायेगा",comment,NONE,SKBhimani,7.042130379478876e+17,False,704.0,N,14
1395763777157488653,@Rastrvadi_2700 Dharma Parivartan ... Hindu to muslim ..  ... 🤔,comment,NONE,Abhisek39762838,1.3953711638413025e+18,False,1.0,N,14
1395803364173168642,@Rastrvadi_2700 @007QaQa kaka jumman miya k ek or masiha ne apna chehra dikha diya..,comment,HOF,Salmansq684,9.17660979764224e+17,False,19.0,I,14
1395804522388377605,"@Rastrvadi_2700 ye aadmi BJP ka hi mohra hai, jarurat padne par Mayawati ji ke khilaf istemaal kiya jaega.....",comment,NONE,KatooVachan,1.2507787501590282e+18,False,50.0,N,14
1395825714079821824,@Rastrvadi_2700 😂😂bhakt RSS ko aise batate hain jaise pta nahi konsi krantikari party ho .  saale angrejo k dalal 😂,comment,HOF,gurmits14836182,1.3344922956561367e+18,False,3.0,E,14
1395845525841203201,"@Rastrvadi_2700 दलितों का नया मसीहा बनने वाला भीम आर्मी वाला रावण बंगाल में दलितों के हो रहे रेप,हत्या पे क्यों शांत है कहाँ बिल में घुस गया?",comment,NONE,AnujSri66427122,9.347125586818662e+17,False,27.0,N,14
1395807062458777602,"@Rastrvadi_2700 जब वे जाति खत्म करने की बात करते हैं तो उनकी अज्ञानता, दोगला पन और मूर्खता तीनों जाहिर हो जाते हैं।
वे वही हैं जो - #जाति_सर्टिफिकेट बनवाकर विशिष्ट जाति (कुल) में पैदा होने का लाभ लेते रहते हैं।  
दूसरी बात कि जब वे जाति कहते हैं।

Annihilation of Caste.

Caste न जाति है न वर्ण। https://t.co/z2s0UPgCGk",comment,NONE,,,,,N,14
1395853308326158336,@Rastrvadi_2700 सही तो कह रहा है उनमें मनुवाद को फेलाने का समर्पण है।,comment,NONE,,,,,N,14
1395768553190604804,#नीला_बकलोल_दिवस for all bloody brahmins listen https://t.co/LDCBLqnSX,parent,HOF,,,,,E,15
1395777112276180996,@AnilRajRavan2 Bhai hum mayawati ke supporter hai video pura dekhe,comment,NONE,,,,,N,15
