tweet_id,tweet,type,user_id,username,user_followers,annotation,new_label,chain_label
1392002936679456776,@HansrajMeena चोर चोर मौसेरा भाई रूडी भी चोर नीतीश  महाचोर,comment,1022516563167961088,RajuRaj94677733,27,E,HOF,26
1392015357842321417,@HansrajMeena शर्म तो चमचो को आनी चाहिये जो पश्चिम बंगाल पर एक शब्द नही बोलते. हरामखोरी और गद्दारी की हद होती है नालायको.,comment,1292812524715270145,Hindusthan_IND,1876,E,HOF,26
1392091746171953155,@Hindusthan_IND @HansrajMeena This meena is a mullah. His abbu was shoe cleaner of Rajiv Khan.,reply,1008026672338046976,scientistvinay1,2537,E,HOF,26
1392017445360082946,"@HansrajMeena र्निदोष पप्पू यादव गिरफ़्तार...
राजीव चोर फ़रार ... https://t.co/raYxHaGVVI",comment,1095375440179576832,Bhavisyachandr1,356,E,HOF,26
1392079604144168963,@Bhavisyachandr1 @HansrajMeena Ye bahut hin sharmnak ghatana hai,reply,1391016109143302144,RamRajenra,11,N,NONE,26
1392018421764673540,"@Bhavisyachandr1 @HansrajMeena #Bihar में गिरफ्तारी होना चाहिये था

बीजेपी सांसद राजीव प्रताप रूडी ,

गिरफ्तारी हो रहे हैं पप्पू यादव..

इसे कहते हैं तानाशाह और अन्याय!

#ReleasePappuYadav #NitishKumar",reply,1246297065103093760,KPamgarh,1232,N,NONE,26
1392024632190898182,"@HansrajMeena नीतीशवा मर गया ! 

#ReleasePappuYadav",comment,346478137,imknawin05,68,I,HOF,26
1392024865146761216,"@HansrajMeena Ambulance चोर - राजीव प्रताप रं***

#ReleasePappuYadav",comment,346478137,imknawin05,68,E,HOF,26
1392025257876201474,"@HansrajMeena हराम का औलाद है नीतीशवा 😡

#ReleasePappuYadav",comment,346478137,imknawin05,68,E,HOF,26
1392025491285057538,"@imknawin05 @HansrajMeena अगर बिहार में जनता का सेवा कीजियेगा तो जेल जाइयेगा! Pappu Yadav हुए गिरफ्तार

https://t.co/WD737nPJ5J

#ReleasePappuYadav",reply,945554288742342657,ShubhamkrRaja,171,I,HOF,26
1392026406452744195,"@HansrajMeena ये नया भारत है यहां चोरों को बाहर और चोर पकड़ने वाले को जेल में डाला जाता है 
#ReleasePappuYadav",comment,1287678807978078209,AnkitKu62277912,133,N,NONE,26
1392026769847324675,"@HansrajMeena हर दिल अजीज शख्सियत
जननायक #पप्पू_यादव को अविलंब रिहा किया जाय।
#सईद_नसीम 
#ReleasePappuyadav",comment,722761578001653760,naseemsayeed162,6927,N,NONE,26
1392026965494833154,@HansrajMeena #ReleasePappuYadav,comment,1229732027483770881,DhaneshPragpura,2543,N,NONE,26
1392027843987611648,@DhaneshPragpura @HansrajMeena #ReleasePappuYadav Ambulance चोर रूडी को गिरफ्तार करो पप्पू यादव को रियाह करो।,reply,1090854954296725505,ChandrkantiS,566,E,HOF,26
1392027173444276225,@HansrajMeena जब मनुष्य का विनाष आता है तो सबसे पहले उसका विवेक मर जाता है। नितिश कुमार का भी यही हाल है। बेचारा लाचार नितिश क्या करें रिमोट तो भाजपा के पास है,comment,1377659589055889408,ShahidA12604585,21,I,HOF,26
1392028482096406528,@HansrajMeena @Sanjaymadhuka15 भाजपा और उसके सहयोगी अपने निम्नतम स्तर आ चुके है #ReleasePappuYadav,comment,474702448,shailendra876,452,N,NONE,26
1392028605811630082,@shailendra876 @HansrajMeena Sahi bat h,reply,794321358981386253,Sanjaymadhuka15,2128,N,NONE,26
1392035876453056512,@HansrajMeena सच्चाई को दबाया या कैद नहीं किया जा सकता है,comment,3096387936,KrishnDhananjay,2178,N,NONE,26
1392043818296385540,"@HansrajMeena एैसे में गिरफ्तारी एम्बुलेंस की चोरी/जमाखोरी करने वालों की होनी चाहिये थी लेकिन आज पप्पू यादव को ही गिरफ्तार कर लिया गया 
मैं पप्पू यादव की गिरफ़्तारी की कड़ी निंदा करता हूँ #ReleasePappuYadav",comment,844836055702421504,MAHFUZA83178866,239,E,HOF,26
1392742952896659456,"मैंने ऑक्सीजन मुफ्त वितरण करके अपने क्षेत्रवासियों की सेवा की, कुछ लोगों को ये पंसद नहीं आया और मुझपर झूठे आरोप लगाए गए...
आज माननीय न्यायालय ने मुझे बरी कर दिया है। मैं ऐसे जनता की सेवा करता रहूंगा, मेरा पूरा ध्यान जनता की सेवा पर केंद्रित है।",parent,3088262505,ImranHussaain,33739,N,NONE,27
1392743816868765700,@ImranHussaain Bhai logo ki dua aapke sath thi mere chacha ke liye bhi aapne free oxygen diya allah ka shukar hai ab chacha thik hai aapko dua dete hai,comment,1211331820395958278,ShahAltamash13,1236,N,NONE,27
1392744262312333313,@ImranHussaain Mubarak ho apko @ImranHussaain  sahab 👍🏻😍,comment,1312983804022226947,Vasimias103,173,N,NONE,27
1392744956813484032,@ImranHussaain इमरान भाई आप जनता की सेवा कीजिए जनता आपके साथ खड़ी है,comment,854264989,kaushik921170,144,N,NONE,27
1392745286154350596,@ImranHussaain @sdhruv86 Proud of u sir.🙏,comment,2954529697,__MunnaJi,3195,N,NONE,27
1392745429821919232,@ImranHussaain Good,comment,920312871791222784,aap_sah,1341,N,NONE,27
1392745446305538050,@ImranHussaain Keep ti on Bro.,comment,344568992,sadanandapanda,32,N,NONE,27
1392745468786970624,@ImranHussaain @AamAadmiParty Sabse pahle apko sir us RSS ke kejriwal se bahar hona hogaa,comment,1056976233903218688,Rehan0__khan,799,N,NONE,27
1392745521098362883,@ImranHussaain @AamAadmiParty Or hum to bolenge #OxygenChorAAP https://t.co/NemF1IXftZ,comment,180803331,Narendra_nishad,2686,E,HOF,27
1392745592103727104,@ImranHussaain @AamAadmiParty Good jobs,comment,1268454238558007297,KavitaTribal,26783,N,NONE,27
1392745814884188165,@ImranHussaain आप एक अछे नेता हो लोगो की मदद की आप ने🙏🙏🙏🙏,comment,1387627563879604225,Arun31319205,3,N,NONE,27
1392745864322457600,@ImranHussaain @AamAadmiParty Well done ✌️✌️💝,comment,4859307223,priyapantchimu2,1680,N,NONE,27
1392746057700831236,@ImranHussaain सच परेशान होता है हारता नही है... न्यायायल हमेशा सत्य का साथ देता है।बधाई💐,comment,88661232,tomhoney06,1031,N,NONE,27
1392746146695573505,"@ImranHussaain @AamAadmiParty ""सत्यमेव जयते""
👍",comment,1363068258761404418,ahmedalikhanspg,2735,N,NONE,27
1392746216375525380,@ImranHussaain You great sir,comment,1364180954667917315,Dashrathsingh34,557,N,NONE,27
1392747477342703617,@ImranHussaain @AamAadmiParty अब जेल  में ऑक्सीजन  बाट,comment,1364162581808644103,chitransh_lucky,141,I,HOF,27
1392756020980588547,@chitransh_lucky High Court ne to yachika cancle kar di ab suprme Court chale jao,reply,942631458736193538,saddamm74454618,6,N,NONE,27
1392757839517552643,@chitransh_lucky @ImranHussaain @AamAadmiParty Abe chtya andbhakt pehle shi se pedh to le.... baizzat bari kr dya court ne....,reply,1205812739131633665,MohdJam43231842,63,E,HOF,27
1392747543721873412,@ImranHussaain Support sir BJP ki jalti ha to Jalna do app apna kam kro acha se,comment,1356818825543639041,Anku98085335,31,N,NONE,27
1392748017862680580,"@ImranHussaain @AamAadmiParty App h to hi mumkin h
Ye iljam lagate rahenge lekin hamara hausla tod k dilhaye ye gaddar to mane aap lage raho sab aap ke sath h",comment,248758301,raghvkum,9,N,NONE,27
1392748037886255104,@ImranHussaain @AamAadmiParty https://t.co/pyDOT1p985,comment,168558812,vinay82kaul,101,N,NONE,27
1392748136720863240,@ImranHussaain @AamAadmiParty Mein mein mein!!!!,comment,132633185,Rakesh1bahl,202,I,HOF,27
1392751699480113152,@Triloksrana1 @ImranHussaain 🤦🏻🤦🏻,comment,222424339,Hind_vikasbhakt,32,N,NONE,27
1392748743603101697,@ImranHussaain भाई आप अच्छा काम कर रहे है अच्छे लोगों की मदद हमेशा अल्लाह करते हैं यह बीजेपी वाले आप का कुछ नहीं उखाड़ सकते इनका अंत भी निश्चित है,comment,1252194171940671489,AkhtarS18098821,121,N,NONE,27
1393015277407723530,"@AkhtarS18098821 @ImranHussaain Insha""Allha Big Brother",reply,1282961832341393408,MohdInt19982512,43,N,NONE,27
1392749201650376704,@ImranHussaain @AamAadmiParty किसकी गलती है क्या पता लोकतंत्र की हत्या हो गई जमाखोरी करने वाले को बरी कर देते हैं,comment,1377646393884508164,Jayeshm36403390,56,E,HOF,27
1392847556669960192,@Jayeshm36403390 @ImranHussaain @AamAadmiParty 😅,reply,848808241,kuldeepskumar1,83,I,HOF,27
1392749265659645955,@ImranHussaain Bahut achcha kaam kar rahen hai aap. Allah khair karengey,comment,707991899513032704,ImranAhmedkgn,10,N,NONE,27
1392749314145886211,"@ImranHussaain @AamAadmiParty Tum logo ne game kar diya dilli ka!

Murderers",comment,2611850671,SahilAdya,223,E,HOF,27
1392754168536780803,"@SahilAdya @ImranHussaain @AamAadmiParty और देश का? 🤔 please नेहरू का नाम मत लेना, वो पुराना हो गया हैं।",reply,1213720268759109637,rt_apolitical,44,N,NONE,27
1392758389210435588,@SahilAdya @ImranHussaain @AamAadmiParty 🙄 https://t.co/xSBmkUk0xR,reply,1383842466047041548,HaroonS18495807,14,N,NONE,27
1392749481536286721,@ImranHussaain बहुत अच्छे इमरान भाई लगे रहिये..... कुत्तों को भोंकने दो।,comment,45066308,talib_khan,168,I,HOF,27
1392749502277197829,@ImranHussaain @KhushalAAP Sir uske saath ese logo per legal action lena chaiye.,comment,3540746593,AapPolitics,1250,N,NONE,27
1392749621374423042,@ImranHussaain Even vultures are better than BJP.,comment,868867757378502659,RationalPrabal,1999,I,HOF,27
1392749646590582786,@ImranHussaain @AamAadmiParty GOOD LUCK AND LOT OF BEST WISHES .SERVICE TO NEEDY CAN BR DONE BY FEW LIKE YOU,comment,2852686644,kumarjanak2,35,N,NONE,27
1392749730900312066,@ImranHussaain We are proud of you sir 😇😇..,comment,868867757378502659,RationalPrabal,1999,N,NONE,27
1392750130315497474,"@ImranHussaain @AamAadmiParty भाजपा के कुत्ते ऐसे ही करते रहेंगे
आप लगे रहो जन सेवा में",comment,1320070851861966849,Prakash36438529,13,E,HOF,27
1392750527264346113,"@ImranHussaain Imran Hussain ji, The truth never bows...keep it up and serve the Humanity. Thank you so much for your JanSeva....",comment,78838583,mspervez,157,N,NONE,27
1392750623808921604,@ImranHussaain @AamAadmiParty Good. Great job. Be continue please.,comment,2898356305,taarun_seth,5,N,NONE,27
1392750717677424640,@ImranHussaain उन लोगों के खिलाफ मानहानि का मुकदमा करवा दीजिए। जो आपको कोर्ट घसीटना चाहते थे अब उनको घसीट लो,comment,466716586,devershit,336,N,NONE,27
1392750774795444227,@ImranHussaain @AamAadmiParty लोगों की सेवा निस्वार्थ भाव से करते रहिए।,comment,884999539207307268,akbamitkumar,56,N,NONE,27
1392750986775592961,@ImranHussaain आपको सच्ची ईद मुबारक 🙏💐,comment,948534726351925248,HemantA14987349,429,N,NONE,27
1392751181877760003,@ImranHussaain सत्यमेव जयते।,comment,990513895876935681,BipinKu90364032,3172,N,NONE,27
1392751831210627072,"@ImranHussaain @AamAadmiParty Farzi log, farzi bill pesh krke sahi saabit ho gaye..... But delhi ko janta sch janti h..... In aapiyo ka",comment,795520965270769664,Saurabh02978404,28,E,HOF,27
1392753876269416450,@Saurabh02978404 @ImranHussaain @AamAadmiParty BJP ka toh desh jan gaya hai saheb.,reply,271883233,SchollFused,233,I,HOF,27
1392751920075345923,@ImranHussaain मानव सेवा ही सबसे बड़ा धर्म है। @ArvindKejriwal @msisodia @SatyendarJain @RamNiwasGoelAap,comment,557629378,AADIPRADHAN,209,N,NONE,27
1392753072770887681,@ImranHussaain @AamAadmiParty सारा ऑक्सीजन तुम लोग ही खरीद कर रख लोगे तो बाकियों को कैसे मिलेगा? क्या तुम अपनी इस हरकत को लोगों की सेवा करना मानते हो?,comment,533933570,kaustubh_ind,1122,I,HOF,27
1392770548350939136,"@Kaustubh4India @ImranHussaain @AamAadmiParty मूर्ख लोगो तो अभी तक शर्म नही रही।

हर बार तुमको कोर्ट में लज्जित होना पड़ा, मगर तुम लोग गिद्ध हो बे, गिद्ध",reply,868867757378502659,RationalPrabal,1999,E,HOF,27
1392785619940564996,@Kaustubh4India @ImranHussaain @AamAadmiParty जब तक तुम्हारे जैसे छोटे लोग हैं इस देश का कुछ नहीं हो सकता,reply,1127695272,adrishkhan86,79,E,HOF,27
1392805194832834560,@Kaustubh4India @ImranHussaain @AamAadmiParty गौतम गंभीर भी बांट रहा है शायद?,reply,856396522954641408,BhukkalSurender,12,N,NONE,27
1392840003080769537,"@Kaustubh4India @ImranHussaain @AamAadmiParty 10 सिलिंडर बाँटे उसने क्या गलत किया, 10 जाने बच होंगीं , ये काफी नहीं है. मोदी भक्ति में पगला गये हैं लोग",reply,3255266803,SarcasticMannoj,152,I,HOF,27
1392795717522001924,@Kaustubh4India @ImranHussaain @AamAadmiParty खुद गोबर मूल के कोरोना का इलाज कर रहे है। और oxygen बाटने वाले पर सवाल। थू तेरी शकल पे। https://t.co/zUHGRbDp6u,reply,702221864274259968,MohdAaadil,55,E,HOF,27
1392753204182478850,@ImranHussaain @AamAadmiParty Well done,comment,1389272476983730177,AnandSingh28797,209,N,NONE,27
1392753249187287044,"@ImranHussaain अरे चोर पार्टी oxygen की ऑडिट से क्यो भाग गए, ऐसा क्या पाप किया की मुह छुपाने की नौबत आ गयी।।",comment,472801432,Akhileshspeaks,246,E,HOF,27
1392770813091139584,"@Akhileshspeaks @ImranHussaain मूर्ख लोगो तो अभी तक शर्म नही आ रही

हर बार तुमको कोर्ट में लज्जित होना पड़ा, मगर तुम लोग गिद्ध हो बे, गिद्ध",reply,868867757378502659,RationalPrabal,1999,E,HOF,27
1392806080183296005,@Akhileshspeaks @ImranHussaain हाथी अपनी चाल चलता रहता है कुत्तों के भौंकने का उसे फर्क नहीं पड़ता है,reply,1386623481337454597,MiBloger,1,I,HOF,27
1392768532102873090,"@Akhileshspeaks @ImranHussaain PM care audit nahi karayege lekin oxygen ka audit karna hai , wah re wah BJP murdabad",reply,791964630008553474,Somo39763407,58,E,HOF,27
1392807041341739010,"@Akhileshspeaks @ImranHussaain 2G ka audit ho jaye
Coal block ka audit ho jaye
Common wealth game ka audit ho jaye

To iska bhi audit karwa Lena

चमन ...........",reply,1386623481337454597,MiBloger,1,E,HOF,27
1392753739182661633,@deepras20 @ImranHussaain RSS wale kar rahe hai muft vitaran?,reply,271883233,SchollFused,233,I,HOF,27
1392756452666712064,@deepras20 @ImranHussaain they showed the proofs in court that where the oxygen was taken from and esp it wasn't taken from Delhi's quota  that's why he is given clean chit from court.,reply,306565589,Joy_taekwondo,43,N,NONE,27
1392759294399897601,@deepras20 @ImranHussaain Wahi se jahan se ambulance aya tha usi ambulance mai to tha pahle pata kijye ambulance khan se aya,reply,867347754531512320,ZeeshanUr1982,11,N,NONE,27
1392768855559139334,@deepras20 @ImranHussaain Tera modi se pusho pahele tab manlunga,reply,791964630008553474,Somo39763407,58,I,HOF,27
1392798981000896516,@deepras20 @ImranHussaain Saudi Arabia se aya 😉😜,reply,175713331,karamungi,257,I,HOF,27
1392799537597607945,@deepras20 @ImranHussaain अदालत मैं पी आई एल डालो 😎,reply,804336810503512064,nareshchaturve1,167,N,NONE,27
1392847761746268160,@deepras20 @ImranHussaain अबे मंदबुद्धि मक्कर झूठे बोलने वाले ये मननीय कोर्ट के वाक्य है नाकि मनघड़ंत,reply,3684664275,i_Nsharma,473,E,HOF,27
1392956582879633410,@deepras20 @ImranHussaain Oxygen Kaha se Aaya bhaiya ye sawal aap court se pucho..,reply,1319893129751752704,mohammadazhar35,3,N,NONE,27
1392757159218192386,"@deepras20 @ImranHussaain Gautam gambhir se puchho office mein dwa kahan se aayi? Koi bhi apne paise se kharid Kar muft me bant sakta hai, saare log narendra Modi thode hain jo murder ke. Kafan se bhi GST le rha hai",reply,1258611703018913792,shadab78414874,13,I,HOF,27
1392758137552134144,@deepras20 @ImranHussaain Jo Hospital mai death hui oxygen na hone ki wajeh se woh tujhe nahi dikha. Aur unse jaa kar puch jin ke kisi family member ki jaan bach gayi us Oxygen se.,reply,1026492858184998914,Zuha_01,5,N,NONE,27
1392758244360085506,@deepras20 @ImranHussaain Court mein bataya hai jaake court se pooch isiliye bacha hai. Apne paise lagake le raha tha wo cylinder and refill bhi.,reply,1383842466047041548,HaroonS18495807,14,N,NONE,27
1392762308351315970,@deepras20 @ImranHussaain Gandu too kya Highcourt se bada ho gaya jo tujhe source of oxygen bataana padega,reply,1246348840283680768,Raja79118203,28,E,HOF,27
1392789801615560704,@deepras20 @ImranHussaain Modi se kyou nhi puchte ho vo jerur bta dege,reply,1338500686607122432,Shakeel09241545,45,I,HOF,27
1392819660672835587,@deepras20 @ImranHussaain Gadhe pan ki baat nahi karni chahye jahan se aai he wahan ke bil cort mein jakar dekh lo,reply,975133209779474433,AmerAhm62587654,22,E,HOF,27
1392909041219739650,@deepras20 @ImranHussaain Inme se konsa wala h tu andhbhakt? https://t.co/YHZA6Aixpu,reply,3230085078,khan_shzb,14,I,HOF,27
1392753751371370498,@ImranHussaain आपने इंसानीयत के नाते बहुत अच्छा कार्य किया है। धन्यवाद। अच्छाई की जीत है।,comment,775273595513733120,MLverma1959,1913,N,NONE,27
1392753753938223104,"@ImranHussaain ये ""कुछ लोग"" कौन है उनका नाम क्यों नहीं बताते आप?",comment,1213720268759109637,rt_apolitical,44,N,NONE,27
1392754594787196929,@ImranHussaain @AamAadmiParty आप बधाई के पात्र हो,comment,2278560084,Chaudhary53G,25,N,NONE,27
1392754607495909382,"@ImranHussaain Good @ImranHussaain ji 
सेवा अमूल्य है  🙏",comment,852379758709149696,SimmiBhallaAAP,2154,N,NONE,27
1392785262845906945,@SimmiBhallaAAP @ImranHussaain 🙏🙏👍🏻👍🏻,reply,1346494327711793153,MeenaKh85055164,27,N,NONE,27
1392754842838331393,"@ImranHussaain सत्यमेव जयते,,",comment,1138656586614726656,DayaramDewasi93,9868,N,NONE,27
1392755637067468800,@ImranHussaain सर दिल्ली के जनता आपके साथ ही उनकी दुआ क़बूल हुआ आपको लोग पसंद करते है कुछ लोग को जलन हुआ आपसे ओर गलत आरोप लगा दिया,comment,1218160622069641216,AmjadRa92060801,1375,N,NONE,27
1392755688326123523,"@ImranHussaain मुबारक़ हो भाईजान
खुदा आपको सलामत रखें 🤲",comment,1388373342072287235,FaimuddinSaif16,18,N,NONE,27
1392755688607129601,@ImranHussaain ✌️😊,comment,1195748526312919040,Shantan93626116,86,N,NONE,27
1392756346861211651,@ImranHussaain No body will believe or trust u,comment,4114783034,My_Nation_First,328,N,NONE,27
1392756347859439618,@ImranHussaain लोगों की सेवा करना भी इस कलयुग में पाप हो गया है।लोगों कि दूवाएं आपके साथ हैं।,comment,422578152,IACBisht,245,N,NONE,27
1392756626872946689,@ImranHussaain Par Isse bhi Kuch badhwe Dharm se jod kar dikha Bata rahe the. Ab sab Dala Khamosh H Q nahi bol raha h,comment,857112271360847872,mquazi94,42,I,HOF,27
1392756942968291328,@ImranHussaain @ZahidSaiyad6 Bahut hi khoob,comment,1267084783730823169,ShahRuk07860,3309,N,NONE,27
1392756947397406724,@ImranHussaain Aap Log Jaisa Jan Pratinidhi Har Jagah Ho Jaaye Toh Desh Ki Saalo Se Chali Aa Rahi Hai Problem Solve Ho Jaaye “Jansankhya” Ki Corona Kya Cheej Hai,comment,175697916,AJDeshBhakt,27,N,NONE,27
1392756988312915970,@ImranHussaain अब शायद बीजेपी वाले ये ना बोल दे के हाई कोर्ट भी मिला हुआ है केजरीवाल सरकार से 🤣🤣😷😷,comment,1307972630297718784,RiteshM53410565,9,N,NONE,27
1392757780658851843,"@ImranHussaain इमरान भाई सच्चाई की हमेशा जीत होती है , लगे रहो !",comment,3181317998,kaushalchd,1920,N,NONE,27
1392757793661198343,@ImranHussaain सेवा में शक्ति है। शुभकामनाएं,comment,1039815767565451265,DayalChandraJo1,2,N,NONE,27
1392757895385681922,@ImranHussaain You r a gem. Keep doing good work mr Imran,comment,1071027642583773185,UtsahVPandey,1535,N,NONE,27
1392758124801511430,@ImranHussaain Jisko bhi is faisle se problam hai vo SC ja sakta hai lekin yaad rakhna SC ka thappad or jor se padega,comment,2487585348,SatpalGahlot,70,N,NONE,27
1392758234113462273,"@ImranHussaain @AamAadmiParty जब दिल्ली में ऑक्सीजन प्लांट नही और न ही दिल्ली सरकार के पास दूसरे राज्यो से ऑक्सीजन लाने के लिए क्रायोजेनिक टैंकर है तो आपके पास इतना ऑक्सीजन कहा से आ गया?दिल्ली के अस्पतालों मेंभी ऑक्सीजन की कमी से मौते हुई,अगर वही ऑक्सीजन आपके घर मे न होकर अस्पताल में होता तो लोग तड़पकर न मरते",comment,109828866,abhishakeforu,132,I,HOF,27
1392762733125279746,@abhishakeforu @ImranHussaain @AamAadmiParty Tu apne ye sabut leke court kyu nahi jata..,reply,1236039824282251264,Nighthunter7799,127,I,HOF,27
1392758241021501442,@ImranHussaain 😂😂😂😂,comment,1123986263940501506,bhupinder_rao,165,N,NONE,27
1392758851066159104,@ImranHussaain Mana hani huwa uska kya? Sab media aap ko saudagar bole the. Uska kya?,comment,1926900168,jpboxess23,509,I,HOF,27
1392758970591301633,"@ImranHussaain निष्काम सेवा ईश्वर को खुश करती है, और आपको ईश्वर ने ईद की ईदी भी दे दी भाई जी 🙏🌹",comment,917061468452937729,pitamberkumar73,735,N,NONE,27
1392759104435736581,@ImranHussaain @dilipjain1979 dekho,comment,1319680579,avskajay,283,N,NONE,27
1392760198268211204,"@avskajay @ImranHussaain @dilipjain1979 😀😀 wah bhai.... 
Ek banda bechara black mei  kareed raha.. usko cylinder mil nahi raha
Ek banda free mein baat raha hain..
Cylinder daba raka hain.
Y these were not accounted for initially.
Bechaara jo black mein le raha tha..wo bi aap ke paas se le letha..
🤔🤔",reply,361158494,mkannan75,440,I,HOF,27
1392759983171792896,"@ImranHussaain More power to you Sir!!

They won't do, and won't allow others to do!!

Hum karenge bhi, karwaenge bhi..",comment,1368263808699928577,AapkaArnab,890,N,NONE,27
1392760365847482370,"@ImranHussaain कुछ लोग नहीं केवल बीजेपी/ कांग्रेस के लोगों को आपके हर काम में टांग खैचनी होती है । वैसे अब देशको बीजेपी कांग्रेस की ज़रूरत नहीं ,बहुत जल्दी देश इस बात को मेहसूस करेगा@mgmnair @SdYadav5 @Umakant14175936 @AnkitJain9873 @UtsahVPandey @aapsur @bhatvicky73 @naijonam @rajlali @mgrg7",comment,4689376651,RDMathur1,1355,I,HOF,27
1392760562015145986,@ImranHussaain 700 cylinder मुफ्त मे बात रहो the jaha पूरे दिल्ली मे refill के लिए भी cylinder नहीं था वही तुम्हारे पास 700 कहा से a gaye,comment,230142967,Jaiswalrohit95,162,N,NONE,27
1392760609880494081,@ImranHussaain ईद मुबारक,comment,2849956399,duttsaab,48,N,NONE,27
1392760689710702595,@ImranHussaain कान्हा है @BJP4Delhi .है जबाब तो दे इन माननीय का,comment,1923023180,9470572295,309,N,NONE,27
1392760884095643653,"@ImranHussaain @mukeshahlawatap कर्म किए जा फल की इच्छा मत रख रे इंसान 
जैसा कर्म करेगा वैसा फल देगा भगवान |",comment,1501262893,pawanjalan91,533,N,NONE,27
1392760958200651777,@ImranHussaain @Humhongekamyab1 झूठो का मुंह काला,comment,53685849,vijayindia1,3102,E,HOF,27
1392761131782004739,@ImranHussaain @albela78692 Masha allah,comment,1385300570358095875,Aminamalik1443R,33360,N,NONE,27
1392761408115208194,@ImranHussaain @AamAadmiParty Jin log ne aap pe ye jutha iljaam lagaya unko mere taraf se unke muh pe juta mariyega,comment,1356993694788841472,D724Gem,2,E,HOF,27
1392761681416114177,"@ImranHussaain सत्य!!
परेशान हो सकता है
लेकिन पराजित कभी नही
लेकिन
जिन्होंने भी
आपको बदनाम करने की कोशिश किया है
उन सभी पर
मानहानि का केस दर्ज कराएं
अन्यथा
ऐसे घटिया किस्म लोग
अपनी ओछी एवं गंदी हरकतों से बाज नही आएंगे",comment,3316004574,ShamshadAlamAAP,6413,N,NONE,27
1392765423662243846,@ShamshadAlamAAP @ImranHussaain ye aaya ek aur,reply,1245275396699897862,iamadityadhaka,13,I,HOF,27
1392761683420999680,@ImranHussaain MISSING LIKE VACCINE SINCE MAY 2ND !!! https://t.co/7OU8VM67sp,comment,778671403382009856,voltaire0530,157,N,NONE,27
1392761698541465603,@ImranHussaain @AamAadmiParty Allah aap ka sht hai,comment,945589822730641408,JuanidMohammad,5,N,NONE,27
1392762151526227968,"@ImranHussaain सभी प्रमुख धार्मिक परम्पराएं मूल रूप से एक ही संदेश देती हैं – प्रेम , दया,और क्षमा , महत्वपूर्ण बात यह है कि ये हमारे दैनिक जीवन का हिस्सा होनी चाहियें.",comment,1268550902140600324,Veer_6P,30,N,NONE,27
1392762345974206466,@ImranHussaain 👍👏👏👏....Keep doing good work...God bless,comment,3305106288,sarabjitsingh61,2185,N,NONE,27
1392762550056484872,@ImranHussaain यह उन लोगों के चेहरे पर जोरदार तमाचा है जो काम करने वाले लोगों को बदनाम करने की कोशिश कर रहे थे,comment,1396336794,dhirajkesh,1174,N,NONE,27
1392763198126784515,"@ImranHussaain @AamAadmiParty Kaha rakha tha, terrace pe?",comment,1249787734421434368,Abhinav3901,17,I,HOF,27
1392763601195126784,"@ImranHussaain लगे रहिये।।

और ani टाइप से बचते रहिये।।",comment,922753949911805953,ASHOKCLC16,151,N,NONE,27
1392764311504752642,@ImranHussaain Court bhi manage hota hai miyan.,comment,4355575634,Shambhunathpr03,39,I,HOF,27
1392764380907905026,"@ImranHussaain आप वाकई जनता के सेवा कर रहे है दुनिया जानती है झूठे आरोप लगाने से कुछ नही होता,भाजपा वाले झूठे आरोप कितना भी लगा ले कामियाब नही हो पाएंगे, आपसे दरखास्त है एक्टिव होकर काम करे",comment,1144167975009656832,ImranMalik1995,2480,N,NONE,27
1392764496263860231,"@ImranHussaain इमरान भाई,आपने इसबार रमजान के पवित्र माह में जो पुण्य कमाया है,उसे कमाने के लिए घनघोर तपस्या करना पड़ती है।
ईश्वर,अल्लाह आपको आपके इस मानवीय काम के प्रतिफल के रुप मे दिन दोगुनी रात चौगुनी बरकत देगा।
आप इस नेक राह पर सदा चलते चलिये,इनका पाप का घड़ा अवश्य भरेगा।",comment,97437617,pisals,98,N,NONE,27
1392764813051252737,"@ImranHussaain सत्य की जीत निश्चित है सर, सर उनके द्वारा जो झूट फैलाया गया, वो आज हार गया है, फिर एक बार ईमंदार आदमी कि जीत हुई और आपकी इमेज पूरे भारत मे एक ईमंदार इंसान के रूप मे बन गयी ह, जो आपको काफी समृद्धि और प्रशिद्धि दिलयगी",comment,903216784609656837,KUMUDSINGHAL5,2457,I,HOF,27
1392764849373925377,@ImranHussaain जब हॉस्पिटल में मरीज बिना ऑक्सीजन के मर रहे थे हॉस्पिटल को ऑक्सीजन नही मिल रहा था तब तुझे समाजसेवा करने के लिए कौन ऑक्सीजन दे रहा था।,comment,434236990,ushivam211,372,I,HOF,27
1392765155990118406,@ImranHussaain @rishikeshlaw सत्यमेव जयते।,comment,1258286089128734720,bal_krishna21,56,N,NONE,27
1392765301582749698,@ImranHussaain 🙏,comment,862967307227869184,KapilDagur672,13,N,NONE,27
1392765428192014338,@ImranHussaain @AamAadmiParty Ye Duniya badi Zalim Hai. Eid Mubarak,comment,148306270,akdurani,371,N,NONE,27
1392765570462801921,"@ImranHussaain जलने वालों की परवाह न करिए,
सत्य की राह पर चलने से न डरिए,
खुदा आपके साथ है आसां करेगा सेवा के ज़रिए ।।",comment,4695926054,AAP_Ka_RAJIV,346,N,NONE,27
1392765963217506304,"@ImranHussaain आज हर हर झूठा जुमलेबाज सच से हिसाब मांगता दिख रहा है?
झूठों का हर बार मुंह काला हुआ है।",comment,486354197,AbidAliDL,502,N,NONE,27
